Unnamed: 0,article,date,label
581,Bitcoin Has Come Roaring Back—But So Have the Risks,1495774800,0
582,Kik app debuts digital currency amid Bitcoin boom,1495774800,1
584,"Bitcoin Bubble Was Imminent, Bitcoin Price Drop Deepens, But ...",1495774800,0
585,Bitcoin Price Rebounds to Near $2640 Following Yesterday's Losses,1495861200,1
586,Bitcoin 'Has No Intrinsic Value': Business Insider CEO U-Turns On ...,1495861200,0
587,My daughter's preschool just said they will accept bitcoins for tuition ...,1495861200,1
588,"From Bitcoin to Big Business, Blockchain Technology Goes ...",1495861200,1
589,"Price Analysis: USDT, BTC, ETH, LTC",1495861200,-1
591,Bitcoin is making a big comeback,1495774800,1
592,Bitcoin Has Already Climbed 141% in Value This Year. How High ...,1495774800,1
593,Bitcoin exchange Coinbase crashes after Asian buying frenzy,1495774800,0
594,Why Bitcoin Just Dropped 30%,1495774800,0
595,Bitcoin Reasserts Itself Taking Back Over 50% Crypto Market Share,1495774800,-1
596,$2500…$2700…$1850. It's a Bitcoin Price Rollercoaster,1495861200,0
597,The Latest Bitcoin Price Surge May Not Have Much to Do with Trade ...,1495774800,-1
598,Messaging App Kik Rolls Out Ethereum-Based Cryptocurrency,1495774800,1
599,Here's What Kik Users Need to Know About Kin Cryptocurrency,1495774800,-1
600,Messaging platform Kik is launching its own digital currency,1495774800,1
603,Game-Changer: Blockchain Technology 'Is Where the Internet Was ...,1495861200,1
604,Japan's BITPoint to Add Bitcoin Payments to Retail Outlets,1495861200,1
605,The legacy of Bitcoin's BearWhale,1495861200,-1
606,South Korea is Becoming Bitcoin and Ethereum Powerhouse,1495947600,1
608,Bitcoin Price Weekly Analysis – BTC/USD Holding Crucial Supports,1495947600,1
609,"Blockchains are the new Linux, not the new internet",1495947600,-1
610,Consensus 2017 Recap: The Biggest Main Stage Moments,1495947600,0
611,"Crypto Massacre: Why Bitcoin, Altcoin Prices Suddenly Declined",1495947600,0
615,Bitcoin Price Goes Back to $2250 Albeit it is too Early to Get Excited,1495947600,0
616,Bitcoin Price Recovers and Stabilizes at $2230 After Rollercoaster ...,1495861200,1
617,Bitcoin Price Breaks Downtrend With Upward Correction,1495947600,1
618,The Cryptocurrency Market Is Growing Exponentially,1496034000,1
620,Bitcoin correction sees nearly $4 billion wiped off value of the ...,1496034000,0
621,Five Big Reasons Why People Are Still Skeptical About Bitcoin,1496034000,0
623,"Bitcoin Future Is Bright, Just Be Patient: Bitcoin Investor Vinny Lingham",1495947600,1
624,Nowotny: Zentralbanken arbeiten an Bitcoin-Alternative,1496034000,-1
625,Chinese 'Big 3' Bitcoin Exchange Huobi Launches Ethereum Trading,1496034000,1
626,[EXPLAINER] What exactly is bitcoin?,1495947600,-1
628,Bitcoin Fans Say Cryptocurrency Tokens Are the Future of Tech ...,1496034000,1
629,Not Right Time to Regulate Bitcoin: American Institute For Economic ...,1496034000,1
630,Cryptocurrency like bitcoin is one of the hottest investments around,1496034000,1
631,"Bitcoin (BTC), Ethereum Just The Tip Of The Iceberg For ...",1496034000,1
632,"Cryptocurrency Trading Volume Hits $4.3 Bln, Nears Stock ...",1496034000,1
633,Bitcoin & Ethereum are Headed for $100000 (But That's Only Good ...,1495947600,1
634,"Greed, panic surrounds Bitcoin traders",1496034000,0
635,What the heck is going on with Bitcoin and Ethereum?,1496034000,-1
636,Bitcoin sees $4bn in value wiped out as price of cryptocurrency falls ...,1495947600,0
637,Bitcoin correction as price falls 19%,1496034000,0
638,Bitcoin: Buy This 'Crash',1496034000,1
639,BITPoint Joins Race To Take Bitcoin To Japanese Retail,1496034000,1
641,Nowotny vergleicht Bitcoin mit der Tulpenblase,1496034000,-1
642,Ethereum Price Technical Analysis – ETH/USD Holding Key Support,1496034000,1
643,Digital Currencies (Such as Bitcoin and Ethereum) Deciphered,1495947600,-1
645,"Bitcoin Price Could Reach $10000 In Few Months, With Fund ...",1496120400,1
646,Are Boom Times Back on for Ethereum and Bitcoin?,1496034000,1
648,7 People Set to Make a Killing from the Bitcoin Boom,1496120400,1
651,Bitcoin Unites Rival Indian Politicians in Call Against Legalization,1496120400,1
657,"How, When and Where Will Regulators Accept Bitcoin ETFs?",1496034000,-1
658,Bitcoin move over - there's a new kid on the blockchain,1496034000,-1
659,Cryptocurrency Might be a Path to Authoritarianism,1496120400,0
660,The Bitcoin Effect & Understanding The Recent Reversal of The ...,1496120400,-1
661,"BTC/USD and BTC/JPY Technical Analysis May 30, 2017",1496034000,-1
662,Ethereum Price Technical Analysis – ETH/USD is Progressively ...,1496034000,-1
663,OKCoin formally launches Ethereum (ETH) on the exchange,1496034000,1
666,Tech journalist accidentally throws away £2.5 million worth of Bitcoin ...,1496120400,-1
668,BITPoint Plots Bitcoin Payments in 100000s of Japanese Stores,1496034000,1
669,Government steps up vigil on bitcoin transactions,1496034000,-1
670,SegWit Can Be Activated on Bitcoin When a Futures Market is ...,1496034000,1
672,"Huobi, One of the 'Big Three' Chinese Exchanges, to Launch ...",1496034000,1
674,"Chinese Exchange Okcoin Adds Ethereum Trading, Calls For ...",1496206800,1
675,"Wild swings, lack of liquidity keeping US funds out of bitcoin",1496206800,0
678,Bitcoin's rapid surge raises reasons to question latest frenzy,1496120400,0
679,Bit by Bit – the Growing Calls for Bitlicensing in the Wake of Global ...,1496206800,0
680,How to Hold Bitcoin in an IRA and Why It's Still Not Easy,1496120400,-1
681,"Breaking: Chinese Exchanges Resume Withdrawals, Bitcoin Likely ...",1496120400,1
682,Bitcoin Investor Loses AU$4.8m worth of BTC By Throwing Away ...,1496120400,-1
683,Bitcoin Is at Risk of No Longer Being the Biggest Digital Currency,1496120400,-1
684,"Bitcoin Could Top $100000 in 10 Years, Says Previously Accurate ...",1496206800,1
686,"Bitcoin could hit $100000 in 10 years, says the analyst who correctly ...",1496120400,1
690,Ethereum Price Technical Analysis – ETH/USD To Rally Towards ...,1496120400,-1
694,OKCoin and Huobi Move to End China's Bitcoin Withdrawal Freeze,1496120400,1
695,How Bitcoin is Being Used In the Mobile World,1496120400,-1
