Unnamed: 0,article,date,label
570,Bitcoin Price Weekly Analysis – BTC/USD Resume Its Downtrend,1490418000,-1
572,International Investor Appetite for Bitcoin Continues to Grow Despite ...,1490504400,1
574,A Bitcoin civil war is threatening to tear the digital currency in 2 ...,1490418000,0
575,Bats Exchange to Formally Object SEC Rejection of Winklevoss ...,1490418000,-1
576,What you need to know about mining Bitcoin in South Africa,1490418000,-1
578,"PIVX Provides an Instant, Private and Community Designed ...",1490504400,-1
579,"Bitcoin Price Stabilizes at $1022, Scalability Debate Continues",1490590800,1
582,Bitcoin Price Rollercoaster Does Not Impede LocalBitcoins ...,1490590800,1
584,IRS Crackdown on Bitcoin Exchange Fuels Privacy Worries,1490504400,0
585,4 Great Places to Spend Bitcoin in London,1490504400,1
586,Now an Ethereum Classic Private Fund on the Horizon,1490590800,-1
587,Venezuelans Using 'Rare Pepes' and Bitcoin As Currency,1490504400,1
588,Bitcoin Price Technical Analysis for 03/27/2017 – Bears Waiting at ...,1490590800,-1
589,Bitcoin Rebounds From Two-Month Low to Top $1000,1490590800,1
590,Bitcoin wobbles as traders turn to other cryptocurrencies amid ...,1490590800,0
591,Bitcoin Price Analysis: What Position Are You Planning For?,1490504400,-1
,,,
595,Bitfury Mines a Block Signalling User-Activated SegWit Soft Fork,1490590800,-1
596,Bitcoin P2P Trading on LocalBitcoins Hits Global All-Time High,1490590800,1
598,"Bitcoin (BTC/USD) Price Technical Analysis for March 27, 2017",1490504400,-1
599,Bitcoin is taking off,1490677200,1
600,Indian Minister Terms Bitcoin to be Illegal in Parliament,1490677200,0
602,Digital Currency Exchange ShapeShift Raises $10.4 Million Series A,1490677200,-1
604,Beyond Bitcoin: Discovering FinTech's Potential,1490677200,-1
605,"Bitfury Mines its First SegWit Block, Armory Says No to Bitcoin ...",1490677200,-1
606,Bitcoin: 'Blood Diamonds' Of The Digital Era,1490590800,-1
608,NZ-Based Bitcoin Trading Platform Officially Launches,1490677200,1
609,Bitcoin Price Shows Resilience As SEC Turns Down Second Bitcoin ...,1490677200,1
610,SEC denies a second application to list bitcoin product,1490590800,0
611,SEC Deals Bitcoin ETF Plans Another Setback,1490590800,0
612,SEC Denies SolidX Bid for Bitcoin ETF Listing,1490677200,0
613,"Use of Bitcoin illegal, can attract anti-money laundering law",1490677200,0
615,ShapeShift raises $10.4 million to grow its cryptocurrency exchange ...,1490677200,1
616,SolidX Bitcoin ETF Deadline Approaches Although It Has Little ...,1490677200,-1
617,Pro-Segwit Bitfury Overtakes Antpool to Become World's Largest Miner,1490590800,-1
618,Bitcoin Users May Be Cheating on Taxes,1490590800,-1
620,The Fine(d) Blend of Bitcoins and Multi-Level Marketing (MLM),1490677200,-1
621,US SEC denies a second application to list bitcoin product,1490763600,0
623,"Canada Bitcoin Players Unite to Fight Hard Fork, Reject BU",1490677200,-1
625,How to Make Profit: Basic Rules for Beginners in Bitcoin Trading,1490677200,-1
628,How an Anarchist Bitcoin Coder Found Himself Fighting ISIS in Syria,1490677200,-1
630,"RIP Bitcoin Unlimited, Bitcoin Can't and Won't Fork: F2Pool Owner",1490677200,-1
635,SEC Denies SolidX Bitcoin ETF Proposal,1490677200,-1
637,"Largest Dutch Bitcoin Broker Rejects Bitcoin Unlimited, 'No' to ...",1490763600,-1
638,Bitcoin & Blockchain Exchange ShapeShift Secures $10.4 Million ...,1490763600,-1
,,,
640,Bitcoin entrepreneur Amir Taaki quizzed over fighting in Syria,1490763600,-1
641,Bitcoin Value Is High Only Due To “Lawbreakers”: Forbes Analyst,1490763600,0
642,Bitcoin Unlimited Client Crashes When Reading SegWit Blockchain ...,1490763600,-1
644,Bitcoin Mining in 2017: How to Remain Profitable in Challenging ...,1490763600,-1
650,Bitcoin is on the Rise in Romania,1490763600,1
651,How Amir Taaki Tried to Build Bitcoin Economy in Syria While ...,1490763600,-1
652,Bitcoin Unlimited 51 Percent Attack Could Cut Price in Half: Investor ...,1490763600,-1
653,SEC rejects second request to list bitcoin product,1490763600,0
654,SEC Denies Second Bitcoin ETF,1490763600,0
655,Can Bitcoin become a global currency?,1490763600,1
656,"The technology behind bitcoin can be a force for good, say startups ...",1490763600,1
657,Blockchain Remuneration – Who Is Using Bitcoin To Pay Employees ...,1490763600,1
658,Online gambling and Bitcoin: How to protect your digital currency ...,1490763600,-1
660,Digital asset exchange ShapeShift raises $10.4 million in funding,1490763600,1
663,"Bitcoin Gains Value Due to Criminal Use [Only], Says Forbes ...",1490850000,0
664,Analysis: Romania lacks appetite for bitcoin and blockchain ...,1490850000,0
665,A famous Bitcoin anarchist is reportedly under investigation after ...,1490850000,-1
666,Finance Blog: Bitcoin Could Lose Half its Value in Bitcoin Unlimited ...,1490850000,0
668,"On April 1st, Bitcoin Becomes Legal Payment Option in Japan",1490850000,1
670,VC Fred Wilson Thinks Coinbase Is the Goldman Sachs of Bitcoin,1490936400,-1
671,Japan's Bitcoin Law Goes Into Effect Tomorrow,1490850000,-1
673,Bitcoin Price Analysis - Bullish trend support,1490850000,1
674,Dash takes a bash at Bitcoin with new allies,1490850000,0
675,Bitcoin Mining Fraud Lawsuit Moves Forward in New Jersey,1490936400,-1
676,First Bitcoin Wallet to Address Privacy Issues Without Requiring Any ...,1490936400,1
678,Industry Petition Urges Indian Govt to Announce Bitcoin is Legal,1490850000,1
679,Petition to announce bitcoin legal in India garners 7K signatures,1490850000,1
682,New Japan law recognizes bitcoin as method of payment,1490850000,1
684,Bitcoin Price Technical Analysis for 03/31/2017 – Bullish Pressure ...,1490936400,1
685,"Altcoin-Fiat Trading Rises, BitPanda Adds Dash-Euro Trading",1490936400,-1
686,Judge Finds Federal Jurisdiction in Bitcoin Investment Lawsuit,1490850000,-1
